 ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
101,0.093333334,0.183333337,0.358888887,0.302222222,0.626666665,0.673333347,0.728888899,0.787777781,0.827777773,0.851111114,0.774444431,0.904444456,0.903333306,0.917777777,0.898888886,0.933333337,0.907777756,0.893333316,0.936666667,0.930000007
102,0.12111111,0.387777776,0.350000001,0.625555545,0.605555564,0.703333348,0.812222213,0.775555551,0.822222233,0.852222204,0.838888884,0.874444455,0.917777777,0.935555547,0.931111097,0.931111127,0.949999988,0.938888878,0.931111097,0.907777786
103,0.083333332,0.185555555,0.348888889,0.408888891,0.387777776,0.75333333,0.821111113,0.681111097,0.823333323,0.858888894,0.877777785,0.876666665,0.904444456,0.894444436,0.934444457,0.911111116,0.932222217,0.922222227,0.928888887,0.909999996
104,0.153333336,0.182222225,0.306666657,0.536666691,0.165555552,0.702222228,0.788888872,0.797777802,0.842222214,0.865555555,0.896666646,0.849999994,0.932222217,0.926666677,0.887777776,0.943333328,0.918888867,0.942222208,0.943333328,0.922222227
105,0.096666668,0.171111107,0.321111113,0.583333343,0.597777784,0.638888896,0.776666671,0.871111095,0.835555553,0.835555553,0.858888894,0.911111116,0.927777797,0.875555545,0.917777777,0.928888917,0.948888898,0.921111107,0.937777787,0.893333316
106,0.125555556,0.196666673,0.376666665,0.480000019,0.680000007,0.723333329,0.818888873,0.76222223,0.867777765,0.835555553,0.887777776,0.927777767,0.878888875,0.916666657,0.910000026,0.930000007,0.930000007,0.926666677,0.939999998,0.919999987
107,0.093333337,0.242222227,0.315555558,0.594444424,0.654444456,0.673333347,0.842222214,0.872222215,0.773333311,0.804444432,0.876666665,0.904444456,0.933333337,0.852222234,0.890000015,0.900000006,0.934444427,0.926666677,0.916666657,0.948888898
108,0.103333335,0.179999996,0.462222219,0.405555569,0.637777776,0.802222222,0.765555561,0.831111103,0.872222215,0.891111106,0.854444444,0.866666645,0.908888876,0.858888894,0.920000017,0.924444437,0.922222227,0.936666667,0.953333318,0.935555547
109,0.114444442,0.267777786,0.355555564,0.472222224,0.683333337,0.813333333,0.823333323,0.74000001,0.816666663,0.840000004,0.913333327,0.909999996,0.887777776,0.903333336,0.903333336,0.939999998,0.894444436,0.938888878,0.948888898,0.938888878
110,0.167777777,0.216666669,0.275555551,0.528888896,0.688888907,0.74444443,0.821111113,0.823333353,0.856666654,0.881111115,0.915555537,0.900000006,0.902222216,0.925555557,0.938888878,0.915555537,0.938888878,0.951111108,0.918888897,0.952222198
111,0.108888887,0.141111113,0.304444447,0.675555557,0.712222219,0.815555543,0.792222232,0.844444424,0.876666665,0.903333336,0.878888875,0.901111096,0.904444426,0.931111127,0.927777797,0.928888887,0.948888898,0.945555538,0.943333328,0.942222208
112,0.080000002,0.321111113,0.423333332,0.463333324,0.635555565,0.765555561,0.773333311,0.787777781,0.882222235,0.886666656,0.932222217,0.921111107,0.930000007,0.936666667,0.946666658,0.917777777,0.924444437,0.944444448,0.934444457,0.947777778
113,0.096666668,0.260000002,0.223333329,0.606666654,0.74444443,0.828888893,0.838888884,0.837777793,0.881111115,0.911111087,0.914444447,0.900000006,0.913333327,0.937777758,0.900000006,0.943333358,0.941111118,0.949999988,0.942222208,0.950000018
114,0.128888888,0.331111111,0.442222223,0.567777768,0.783333331,0.863333344,0.733333319,0.879999995,0.877777785,0.835555553,0.914444447,0.925555557,0.915555567,0.939999998,0.933333337,0.903333306,0.938888878,0.921111107,0.923333347,0.943333328
115,0.165555559,0.298888892,0.372222215,0.538888901,0.644444436,0.776666671,0.732222229,0.843333334,0.862222224,0.873333335,0.892222226,0.901111126,0.916666687,0.924444437,0.924444437,0.946666658,0.928888917,0.926666677,0.942222208,0.933333337
116,0.134444442,0.233333342,0.477777779,0.537777781,0.731111109,0.794444442,0.798888892,0.857777774,0.889999986,0.914444447,0.859999985,0.898888886,0.924444467,0.931111097,0.935555547,0.919999987,0.920000017,0.941111088,0.935555547,0.957777798
117,0.166666664,0.172222227,0.429999992,0.621111125,0.471111119,0.75555557,0.858888894,0.828888893,0.840000004,0.905555576,0.895555556,0.928888887,0.894444436,0.922222227,0.912222207,0.939999998,0.931111127,0.947777778,0.947777778,0.943333328
118,0.133333333,0.275555559,0.413333327,0.450000018,0.452222228,0.787777781,0.824444443,0.879999995,0.870000005,0.837777793,0.908888906,0.931111127,0.905555546,0.897777796,0.905555546,0.931111097,0.943333328,0.953333348,0.944444418,0.944444448
119,0.155555557,0.255555563,0.423333332,0.604444444,0.703333348,0.595555544,0.849999994,0.865555555,0.866666645,0.874444455,0.900000006,0.922222227,0.930000007,0.938888878,0.934444457,0.913333327,0.921111107,0.946666658,0.923333347,0.940000027
120,0.137777779,0.327777788,0.355555549,0.709999979,0.74222222,0.828888893,0.844444454,0.849999994,0.836666673,0.873333335,0.908888906,0.898888886,0.905555576,0.922222227,0.909999996,0.937777787,0.945555538,0.941111118,0.953333348,0.942222208
121,0.098888889,0.347777784,0.476666674,0.502222225,0.574444428,0.803333312,0.816666663,0.877777785,0.864444464,0.918888897,0.906666666,0.898888886,0.913333356,0.947777778,0.935555577,0.923333317,0.937777758,0.927777767,0.950000018,0.933333337
122,0.148888893,0.181111112,0.450000003,0.404444445,0.780000001,0.806666672,0.768888891,0.857777774,0.881111085,0.905555546,0.920000017,0.915555567,0.922222227,0.941111088,0.923333317,0.913333356,0.942222238,0.939999998,0.960000008,0.943333328
123,0.16333333,0.11333333,0.547777787,0.536666662,0.74000001,0.880000025,0.774444431,0.864444435,0.873333335,0.903333336,0.897777766,0.846666664,0.916666687,0.926666647,0.893333346,0.934444457,0.936666667,0.943333328,0.948888898,0.952222228
124,0.181111112,0.390000001,0.388888896,0.583333343,0.584444448,0.73888889,0.821111113,0.881111085,0.912222236,0.866666645,0.926666677,0.879999995,0.937777787,0.931111127,0.946666688,0.924444467,0.931111097,0.942222238,0.951111108,0.945555568
125,0.090000002,0.218888894,0.534444451,0.536666676,0.7411111,0.795555562,0.835555553,0.825555563,0.776666641,0.877777785,0.906666666,0.916666657,0.918888897,0.918888897,0.943333328,0.883333355,0.937777758,0.948888868,0.936666667,0.952222228
126,0.154444449,0.081111111,0.387777768,0.5,0.691111118,0.792222232,0.816666663,0.844444424,0.868888885,0.887777776,0.841111124,0.928888887,0.927777767,0.883333325,0.888888896,0.928888917,0.941111118,0.951111108,0.944444448,0.945555538
127,0.18,0.37888889,0.574444443,0.554444462,0.706666678,0.835555553,0.763333321,0.868888885,0.866666675,0.903333336,0.903333336,0.888888896,0.935555577,0.945555538,0.938888878,0.942222208,0.951111108,0.951111138,0.938888907,0.957777768
128,0.19444444,0.269999996,0.445555553,0.633333355,0.711111099,0.73666665,0.874444425,0.889999986,0.867777765,0.891111106,0.920000017,0.936666667,0.915555567,0.929999977,0.944444448,0.942222208,0.933333337,0.942222208,0.951111108,0.949999988
129,0.131111111,0.263333336,0.50444445,0.662222236,0.74333334,0.73888889,0.873333335,0.873333305,0.885555565,0.900000006,0.921111107,0.918888867,0.930000007,0.906666666,0.909999996,0.946666688,0.947777778,0.938888907,0.936666667,0.944444448
130,0.136666663,0.242222227,0.48888889,0.698888898,0.673333317,0.821111113,0.821111113,0.847777784,0.907777756,0.884444445,0.878888875,0.916666687,0.932222217,0.902222216,0.935555547,0.906666666,0.946666658,0.944444448,0.944444448,0.924444437
131,0.131111111,0.262222216,0.464444458,0.429999992,0.793333352,0.691111088,0.844444454,0.871111095,0.837777764,0.909999996,0.908888906,0.933333308,0.914444447,0.924444437,0.934444457,0.930000007,0.936666667,0.939999998,0.931111127,0.954444438
132,0.107777778,0.328888893,0.343333334,0.75555557,0.801111102,0.75,0.872222215,0.879999995,0.904444426,0.923333347,0.923333347,0.864444435,0.923333317,0.928888887,0.928888887,0.941111118,0.927777797,0.951111108,0.948888898,0.943333328
133,0.203333333,0.294444449,0.520000011,0.48777777,0.726666659,0.770000011,0.856666684,0.872222215,0.892222226,0.886666685,0.917777777,0.910000026,0.925555557,0.945555568,0.943333328,0.941111118,0.945555538,0.953333348,0.952222228,0.944444448
134,0.178888895,0.19444444,0.310000002,0.642222226,0.816666663,0.808888912,0.838888913,0.844444424,0.921111107,0.879999995,0.893333316,0.905555576,0.933333337,0.948888898,0.936666667,0.917777777,0.944444418,0.941111118,0.943333328,0.946666688
135,0.140000001,0.254444435,0.31333334,0.541111112,0.556666672,0.843333334,0.774444461,0.868888885,0.903333336,0.909999996,0.900000006,0.911111087,0.908888876,0.937777787,0.932222217,0.936666667,0.935555547,0.958888888,0.951111108,0.946666688
136,0.144444443,0.268888891,0.49888891,0.718888879,0.803333342,0.799999982,0.885555536,0.867777795,0.902222216,0.901111126,0.892222226,0.916666687,0.930000007,0.912222236,0.941111118,0.933333337,0.941111118,0.946666658,0.949999988,0.956666678
137,0.093333334,0.26111111,0.446666673,0.631111115,0.74888888,0.793333322,0.846666694,0.891111106,0.876666665,0.914444447,0.926666647,0.933333337,0.928888887,0.932222247,0.904444456,0.934444457,0.944444448,0.942222238,0.943333328,0.955555558
138,0.136666667,0.238888882,0.445555538,0.666666687,0.74222222,0.768888891,0.728888869,0.895555556,0.891111135,0.898888886,0.906666666,0.914444447,0.906666666,0.936666667,0.942222238,0.948888898,0.945555568,0.951111138,0.937777758,0.948888898
139,0.092222223,0.405555561,0.662222236,0.729999989,0.585555553,0.841111094,0.693333358,0.879999995,0.860000014,0.912222236,0.913333327,0.921111107,0.917777777,0.916666687,0.940000027,0.930000007,0.947777778,0.950000018,0.951111138,0.951111108
140,0.133333333,0.514444426,0.551111102,0.601111099,0.725555569,0.731111109,0.841111094,0.873333335,0.894444436,0.923333347,0.933333337,0.937777758,0.923333347,0.942222208,0.934444427,0.952222228,0.939999998,0.951111108,0.947777778,0.949999988
141,0.197777778,0.336666659,0.451111093,0.667777777,0.807777762,0.855555564,0.805555552,0.849999994,0.903333336,0.915555537,0.938888907,0.927777797,0.932222217,0.944444448,0.939999998,0.933333337,0.943333328,0.945555568,0.952222228,0.954444468
142,0.157777779,0.338888884,0.587777764,0.658888876,0.734444439,0.826666653,0.885555536,0.870000005,0.894444436,0.908888906,0.924444437,0.938888907,0.923333317,0.928888887,0.942222238,0.937777787,0.943333328,0.926666677,0.956666648,0.947777778
143,0.130000003,0.390000001,0.550000012,0.655555546,0.792222202,0.795555532,0.832222223,0.854444444,0.902222216,0.893333346,0.907777786,0.943333328,0.936666667,0.941111088,0.915555537,0.953333348,0.958888888,0.942222208,0.952222228,0.952222228
144,0.074444443,0.306666657,0.574444443,0.546666652,0.768888891,0.793333352,0.866666675,0.898888886,0.908888876,0.905555546,0.904444456,0.938888878,0.922222227,0.926666677,0.938888878,0.934444457,0.943333358,0.939999998,0.937777787,0.955555558
145,0.117777776,0.396666676,0.50111112,0.638888896,0.804444432,0.876666665,0.846666664,0.895555556,0.916666657,0.915555537,0.883333325,0.934444427,0.933333337,0.939999998,0.934444427,0.923333347,0.948888868,0.944444418,0.953333318,0.955555558
146,0.196666665,0.359999999,0.485555544,0.702222228,0.76333335,0.847777784,0.823333353,0.886666656,0.878888875,0.888888896,0.938888907,0.918888897,0.937777787,0.939999998,0.953333318,0.927777797,0.953333318,0.951111138,0.942222238,0.961111128
147,0.095555555,0.347777776,0.522222236,0.617777795,0.825555563,0.796666652,0.865555555,0.878888875,0.891111135,0.903333336,0.923333347,0.936666667,0.907777786,0.941111118,0.921111107,0.931111127,0.945555568,0.953333318,0.949999988,0.953333348
148,0.213333331,0.312222227,0.562222213,0.696666658,0.776666671,0.864444464,0.896666646,0.884444445,0.895555556,0.908888876,0.920000017,0.932222217,0.925555557,0.935555547,0.948888898,0.951111108,0.951111138,0.948888898,0.952222228,0.960000008
149,0.103333335,0.30555556,0.539999992,0.636666685,0.74111113,0.821111113,0.871111095,0.852222204,0.901111096,0.915555567,0.930000007,0.922222227,0.949999988,0.947777778,0.922222227,0.944444448,0.952222228,0.957777768,0.950000018,0.951111108
150,0.148888886,0.383333325,0.560000002,0.602222234,0.815555543,0.859999985,0.763333321,0.913333327,0.894444436,0.901111126,0.936666667,0.937777787,0.927777767,0.939999998,0.936666667,0.942222238,0.937777787,0.954444438,0.942222208,0.939999998
151,0.093333334,0.398888901,0.355555564,0.74333334,0.774444461,0.886666685,0.843333334,0.864444435,0.913333327,0.881111115,0.934444457,0.924444437,0.942222238,0.944444418,0.942222208,0.936666667,0.947777778,0.944444448,0.959999979,0.953333348
152,0.127777778,0.281111106,0.386666656,0.732222199,0.814444423,0.833333343,0.843333334,0.887777776,0.911111116,0.909999996,0.925555557,0.931111127,0.918888897,0.943333328,0.936666667,0.928888887,0.927777767,0.948888868,0.941111118,0.945555568
153,0.142222218,0.307777777,0.427777782,0.586666673,0.718888879,0.821111113,0.887777776,0.849999994,0.915555567,0.892222226,0.912222207,0.930000007,0.937777787,0.935555577,0.937777787,0.943333328,0.956666678,0.957777798,0.956666648,0.957777768
154,0.171111118,0.296666667,0.544444442,0.631111115,0.786666662,0.833333343,0.832222223,0.888888896,0.897777796,0.906666666,0.888888896,0.927777797,0.944444418,0.939999998,0.949999988,0.949999988,0.948888898,0.951111138,0.934444457,0.955555558
155,0.145555556,0.321111113,0.426666677,0.571111098,0.682222217,0.818888873,0.902222216,0.906666666,0.910000026,0.928888887,0.925555557,0.942222238,0.941111118,0.937777787,0.952222228,0.938888907,0.947777778,0.936666667,0.950000018,0.951111108
156,0.204444449,0.283333331,0.531111121,0.62555556,0.640000015,0.831111133,0.877777785,0.848888874,0.901111096,0.881111115,0.898888886,0.923333317,0.941111118,0.927777767,0.951111108,0.946666658,0.952222228,0.945555568,0.948888898,0.950000018
157,0.165555559,0.336666659,0.645555556,0.714444429,0.61444445,0.855555564,0.846666664,0.901111096,0.884444445,0.911111116,0.901111096,0.937777787,0.934444457,0.948888898,0.943333328,0.931111127,0.954444468,0.947777778,0.964444458,0.935555577
158,0.141111109,0.435555562,0.49222222,0.680000007,0.813333333,0.822222203,0.848888874,0.905555546,0.904444456,0.919999987,0.934444457,0.907777756,0.947777778,0.933333337,0.951111108,0.947777778,0.953333318,0.953333318,0.953333318,0.958888888
159,0.161111116,0.31333334,0.663333327,0.681111097,0.803333312,0.861111104,0.871111125,0.905555546,0.901111126,0.913333327,0.920000017,0.923333347,0.943333358,0.945555538,0.928888887,0.923333317,0.951111108,0.952222198,0.950000018,0.946666688
160,0.162222221,0.318888903,0.441111118,0.700000018,0.74444443,0.861111104,0.848888874,0.916666687,0.892222226,0.918888867,0.934444427,0.933333337,0.935555577,0.932222217,0.943333328,0.947777778,0.945555538,0.946666658,0.957777798,0.952222228
161,0.151111111,0.418888882,0.526666671,0.74888888,0.75444445,0.864444435,0.873333335,0.873333335,0.909999996,0.921111107,0.935555547,0.937777758,0.917777777,0.930000007,0.942222208,0.952222228,0.946666658,0.952222228,0.956666678,0.947777778
162,0.173333332,0.323333338,0.49333334,0.568888873,0.75,0.818888903,0.903333336,0.871111125,0.907777786,0.914444447,0.935555577,0.941111088,0.930000007,0.935555547,0.934444457,0.925555557,0.942222208,0.960000008,0.957777798,0.957777768
163,0.236666664,0.342222214,0.558888882,0.768888891,0.798888892,0.854444444,0.838888884,0.885555536,0.919999987,0.911111116,0.904444456,0.934444457,0.936666667,0.931111127,0.938888878,0.944444448,0.952222228,0.945555568,0.948888868,0.942222208
164,0.150000002,0.318888888,0.455555558,0.703333348,0.74888888,0.817777783,0.909999996,0.884444445,0.885555565,0.924444437,0.928888887,0.934444457,0.937777787,0.944444448,0.941111088,0.945555538,0.951111108,0.955555558,0.953333318,0.949999988
165,0.136666667,0.37444444,0.543333352,0.669999987,0.775555551,0.818888873,0.869999975,0.897777796,0.897777796,0.914444447,0.933333337,0.921111107,0.936666667,0.936666667,0.954444438,0.948888868,0.956666678,0.951111108,0.954444468,0.953333348
166,0.219999999,0.408888891,0.523333341,0.685555547,0.76111111,0.765555561,0.860000014,0.858888894,0.905555546,0.927777767,0.944444418,0.938888907,0.941111118,0.943333328,0.934444427,0.947777778,0.956666678,0.952222228,0.957777768,0.954444468
167,0.176666666,0.356666669,0.551111102,0.73888889,0.816666692,0.871111125,0.828888863,0.900000006,0.898888886,0.919999987,0.925555557,0.913333327,0.933333337,0.946666688,0.933333337,0.953333348,0.945555568,0.951111108,0.961111099,0.954444438
168,0.219999999,0.405555561,0.622222215,0.667777777,0.811111122,0.828888893,0.866666645,0.888888866,0.874444455,0.908888906,0.924444437,0.921111107,0.942222208,0.933333337,0.936666667,0.937777787,0.945555538,0.954444438,0.952222228,0.955555558
169,0.188888893,0.247777775,0.50333333,0.75777778,0.776666671,0.75222224,0.881111115,0.878888875,0.916666687,0.927777767,0.931111127,0.951111108,0.935555577,0.947777778,0.946666658,0.952222228,0.950000018,0.956666648,0.953333348,0.954444438
170,0.14444444,0.226666674,0.593333334,0.617777765,0.797777772,0.803333342,0.837777764,0.898888886,0.915555567,0.917777777,0.922222227,0.938888907,0.939999998,0.939999998,0.946666688,0.948888898,0.946666658,0.961111099,0.951111108,0.952222228
171,0.203333337,0.37555556,0.706666678,0.705555558,0.818888903,0.816666692,0.865555555,0.881111115,0.904444426,0.929999977,0.931111127,0.932222217,0.941111118,0.951111138,0.938888878,0.947777778,0.942222208,0.955555528,0.955555558,0.952222228
172,0.214444451,0.393333331,0.545555547,0.659999996,0.791111112,0.867777795,0.876666665,0.902222216,0.927777767,0.922222227,0.907777756,0.941111118,0.944444448,0.935555547,0.943333328,0.939999998,0.952222228,0.947777778,0.955555558,0.964444429
173,0.141111113,0.351111114,0.602222234,0.776666671,0.766666651,0.821111113,0.854444444,0.905555576,0.903333336,0.932222217,0.913333327,0.941111088,0.954444438,0.932222247,0.952222228,0.950000018,0.937777787,0.955555558,0.946666658,0.960000008
174,0.146666668,0.357777789,0.433333337,0.73777777,0.833333343,0.844444424,0.861111104,0.904444456,0.917777807,0.914444447,0.918888867,0.925555557,0.947777778,0.951111108,0.949999988,0.957777798,0.956666648,0.953333348,0.952222228,0.957777768
175,0.081111111,0.303333327,0.651111096,0.762222201,0.827777773,0.857777774,0.886666685,0.897777766,0.908888906,0.893333346,0.923333347,0.915555567,0.941111118,0.945555538,0.947777778,0.936666667,0.960000008,0.953333348,0.958888888,0.955555558
176,0.128888886,0.2588889,0.560000002,0.681111127,0.768888891,0.854444444,0.835555553,0.902222246,0.903333336,0.924444437,0.926666677,0.932222217,0.942222208,0.937777787,0.944444448,0.951111108,0.943333328,0.955555558,0.957777768,0.953333348
177,0.126666665,0.332222223,0.581111103,0.728888869,0.775555551,0.816666663,0.864444464,0.905555546,0.930000007,0.904444456,0.939999998,0.939999998,0.944444448,0.945555538,0.935555547,0.953333318,0.953333318,0.941111118,0.961111099,0.948888898
178,0.219999999,0.344444446,0.691111118,0.722222239,0.696666658,0.868888885,0.821111113,0.907777756,0.913333327,0.916666657,0.923333347,0.948888898,0.931111097,0.947777778,0.954444468,0.951111108,0.944444448,0.951111138,0.949999988,0.948888898
179,0.147777773,0.381111115,0.495555565,0.670000017,0.806666672,0.823333353,0.874444425,0.862222195,0.924444437,0.920000017,0.935555577,0.934444427,0.948888898,0.942222208,0.944444448,0.949999988,0.953333348,0.952222228,0.953333348,0.954444438
180,0.17666667,0.415555544,0.533333361,0.685555577,0.825555533,0.824444443,0.883333325,0.911111116,0.879999995,0.911111116,0.936666667,0.937777787,0.945555538,0.919999987,0.954444438,0.948888898,0.953333348,0.956666648,0.955555558,0.952222228
181,0.136666667,0.332222223,0.589999974,0.718888879,0.827777773,0.824444443,0.868888915,0.908888906,0.921111107,0.936666667,0.937777787,0.937777758,0.947777778,0.939999998,0.957777768,0.952222228,0.952222228,0.949999988,0.955555558,0.955555558
182,0.167777777,0.390000001,0.666666657,0.74333334,0.817777783,0.861111104,0.836666673,0.894444436,0.894444466,0.921111107,0.930000007,0.928888887,0.932222217,0.934444427,0.947777778,0.953333318,0.948888898,0.954444438,0.955555558,0.958888888
183,0.222222224,0.37555556,0.628888875,0.622222245,0.836666673,0.875555545,0.861111104,0.897777796,0.938888878,0.900000006,0.918888897,0.946666688,0.943333328,0.938888907,0.946666658,0.956666678,0.956666678,0.959999979,0.950000018,0.955555558
184,0.25333333,0.372222222,0.680000007,0.714444458,0.826666653,0.867777795,0.843333334,0.898888886,0.922222227,0.934444457,0.938888907,0.937777787,0.926666677,0.937777787,0.949999988,0.952222228,0.944444448,0.956666678,0.944444448,0.956666678
185,0.13666667,0.344444454,0.645555556,0.688888907,0.868888885,0.852222204,0.836666673,0.863333344,0.911111116,0.885555565,0.934444457,0.931111127,0.949999988,0.943333328,0.951111138,0.952222228,0.956666678,0.957777798,0.941111088,0.961111099
186,0.125555553,0.404444441,0.581111133,0.763333321,0.836666673,0.858888894,0.854444444,0.915555567,0.911111116,0.904444426,0.944444448,0.943333328,0.942222208,0.955555558,0.946666658,0.948888898,0.958888888,0.957777768,0.954444438,0.951111108
187,0.155555561,0.348888889,0.571111113,0.713333338,0.785555542,0.848888904,0.883333325,0.893333346,0.902222246,0.911111116,0.932222217,0.938888878,0.943333328,0.941111118,0.945555538,0.943333358,0.958888888,0.952222228,0.951111108,0.960000008
188,0.221111111,0.354444444,0.655555546,0.765555561,0.797777772,0.842222214,0.892222226,0.898888886,0.911111116,0.923333317,0.919999987,0.941111118,0.945555568,0.948888898,0.953333318,0.947777778,0.955555558,0.956666648,0.948888898,0.961111099
189,0.12888889,0.340000004,0.647777766,0.608888894,0.833333343,0.823333323,0.893333346,0.919999987,0.934444427,0.907777756,0.900000006,0.926666677,0.949999988,0.944444418,0.953333318,0.935555547,0.951111108,0.948888868,0.955555558,0.954444438
190,0.263333343,0.332222223,0.578888893,0.73888889,0.861111104,0.834444463,0.882222205,0.903333336,0.913333327,0.921111107,0.944444448,0.937777787,0.938888907,0.950000018,0.953333348,0.953333348,0.956666648,0.949999988,0.958888888,0.949999988
191,0.19555556,0.251111113,0.562222213,0.652222216,0.802222222,0.881111115,0.883333355,0.888888896,0.927777767,0.930000007,0.947777778,0.937777758,0.951111108,0.951111108,0.941111088,0.951111138,0.950000018,0.953333348,0.961111128,0.958888888
192,0.144444443,0.323333338,0.697777778,0.734444439,0.708888888,0.872222245,0.857777774,0.915555537,0.935555547,0.934444457,0.938888878,0.941111118,0.935555547,0.941111118,0.948888898,0.945555568,0.951111108,0.959999979,0.959999979,0.961111128
193,0.232222222,0.436666667,0.588888884,0.643333346,0.856666684,0.854444444,0.884444445,0.900000006,0.894444436,0.916666687,0.933333308,0.942222208,0.938888878,0.956666678,0.951111108,0.947777778,0.954444468,0.938888907,0.963333338,0.956666648
194,0.123333335,0.314444453,0.534444436,0.671111137,0.807777762,0.863333315,0.879999995,0.885555565,0.927777797,0.946666658,0.924444467,0.938888907,0.938888878,0.946666658,0.948888898,0.959999979,0.957777798,0.954444438,0.956666678,0.953333348
195,0.167777777,0.377777785,0.686666667,0.715555549,0.843333334,0.838888884,0.907777786,0.913333327,0.882222205,0.926666647,0.951111108,0.932222217,0.938888907,0.947777778,0.950000018,0.955555558,0.947777778,0.954444468,0.961111099,0.960000008
196,0.18,0.392222226,0.634444445,0.728888869,0.797777772,0.866666675,0.901111126,0.912222236,0.914444447,0.930000007,0.920000017,0.924444437,0.956666678,0.948888898,0.955555558,0.953333318,0.949999988,0.949999988,0.944444448,0.956666648
197,0.277777776,0.413333327,0.618888885,0.717777789,0.827777773,0.847777784,0.878888905,0.919999987,0.917777777,0.922222227,0.944444448,0.944444448,0.946666658,0.945555538,0.952222228,0.957777798,0.952222228,0.950000018,0.954444438,0.960000008
198,0.221111119,0.476666674,0.551111102,0.719999999,0.804444432,0.853333324,0.888888866,0.924444437,0.921111107,0.934444457,0.922222227,0.951111108,0.943333328,0.957777768,0.948888868,0.957777768,0.951111108,0.955555558,0.954444438,0.952222228
199,0.18333333,0.438888893,0.628888905,0.611111119,0.807777762,0.865555555,0.887777776,0.907777786,0.919999987,0.931111097,0.931111097,0.934444457,0.944444448,0.947777778,0.942222208,0.953333348,0.957777768,0.939999998,0.957777768,0.953333318
200,0.170000002,0.412222236,0.575555548,0.698888868,0.836666673,0.853333324,0.874444425,0.905555546,0.911111116,0.928888887,0.947777778,0.954444438,0.951111108,0.943333328,0.931111127,0.954444438,0.944444448,0.950000018,0.954444468,0.956666678
